number,position,positionText,points,grid,laps,status,Q1,Q2,Q3,year,gpName,gpNumber,sessionName,driverId,code,DriverNationality,constructorId,constructorNationality,fastestLapNumber,fastestLapRank,fastestLapAvgSpeed,fastestLapTime,totalTime,TimeInterval
7,14,,,,,,,,,2021,United States Grand Prix,17,Practice 2,,RAI,,,,10.0,14,,0 days 00:01:36.558000,,
22,15,,,,,,,,,2021,United States Grand Prix,17,Practice 2,,TSU,,,,10.0,15,,0 days 00:01:36.690000,,
5,16,,,,,,,,,2021,United States Grand Prix,17,Practice 2,,VET,,,,4.0,16,,0 days 00:01:36.718000,,
47,17,,,,,,,,,2021,United States Grand Prix,17,Practice 2,,MSC,,,,10.0,17,,0 days 00:01:37.041000,,
6,18,,,,,,,,,2021,United States Grand Prix,17,Practice 2,,LAT,,,,7.0,18,,0 days 00:01:37.254000,,
63,19,,,,,,,,,2021,United States Grand Prix,17,Practice 2,,RUS,,,,2.0,19,,0 days 00:01:37.490000,,
9,20,,,,,,,,,2021,United States Grand Prix,17,Practice 2,,MAZ,,,,12.0,20,,0 days 00:01:38.026000,,
33,1,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,VER,,,,9.0,1,,0 days 00:01:34.383000,,
44,2,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,HAM,,,,12.0,2,,0 days 00:01:34.458000,,
11,3,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,PER,,,,9.0,3,,0 days 00:01:34.701000,,
55,4,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,SAI,,,,8.0,4,,0 days 00:01:34.805000,,
4,5,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,NOR,,,,8.0,5,,0 days 00:01:34.945000,,
77,6,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,BOT,,,,7.0,6,,0 days 00:01:34.988000,,
16,7,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,LEC,,,,10.0,7,,0 days 00:01:35.343000,,
3,8,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,RIC,,,,7.0,8,,0 days 00:01:35.345000,,
10,9,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,GAS,,,,12.0,9,,0 days 00:01:35.398000,,
31,10,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,OCO,,,,9.0,10,,0 days 00:01:35.711000,,
5,11,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,VET,,,,13.0,11,,0 days 00:01:35.851000,,
63,12,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,RUS,,,,7.0,12,,0 days 00:01:36.023000,,
7,13,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,RAI,,,,13.0,13,,0 days 00:01:36.062000,,
6,14,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,LAT,,,,5.0,14,,0 days 00:01:36.118000,,
99,15,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,GIO,,,,11.0,15,,0 days 00:01:36.252000,,
18,16,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,STR,,,,8.0,16,,0 days 00:01:36.392000,,
14,17,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,ALO,,,,9.0,17,,0 days 00:01:36.490000,,
22,18,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,TSU,,,,5.0,18,,0 days 00:01:36.572000,,
47,19,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,MSC,,,,9.0,19,,0 days 00:01:36.671000,,
9,20,,,,,,,,,2021,United States Grand Prix,17,Practice 3,,MAZ,,,,12.0,20,,0 days 00:01:37.344000,,
77,1,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,BOT,,,,19.0,1,,0 days 00:01:18.341000,,
44,2,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,HAM,,,,18.0,2,,0 days 00:01:18.417000,,
33,3,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,VER,,,,16.0,3,,0 days 00:01:18.464000,,
11,4,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,PER,,,,16.0,4,,0 days 00:01:18.610000,,
10,5,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,GAS,,,,13.0,5,,0 days 00:01:18.985000,,
55,6,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,SAI,,,,17.0,6,,0 days 00:01:19.463000,,
14,7,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,ALO,,,,24.0,7,,0 days 00:01:19.656000,,
16,8,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,LEC,,,,11.0,8,,0 days 00:01:19.667000,,
31,9,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,OCO,,,,17.0,9,,0 days 00:01:19.759000,,
5,10,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,VET,,,,15.0,10,,0 days 00:01:19.858000,,
22,11,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,TSU,,,,11.0,11,,0 days 00:01:20.011000,,
7,12,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,RAI,,,,11.0,12,,0 days 00:01:20.026000,,
18,13,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,STR,,,,18.0,13,,0 days 00:01:20.030000,,
3,14,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,RIC,,,,16.0,14,,0 days 00:01:20.273000,,
4,15,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,NOR,,,,13.0,15,,0 days 00:01:20.301000,,
99,16,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,GIO,,,,20.0,16,,0 days 00:01:20.344000,,
63,17,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,RUS,,,,9.0,17,,0 days 00:01:20.517000,,
6,18,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,LAT,,,,10.0,18,,0 days 00:01:21.580000,,
47,19,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,MSC,,,,12.0,19,,0 days 00:01:22.144000,,
9,20,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,,MAZ,,,,9.0,20,,0 days 00:01:22.819000,,
33,1,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,VER,,,,10.0,1,,0 days 00:01:17.301000,,
77,2,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,BOT,,,,17.0,2,,0 days 00:01:17.725000,,
44,3,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,HAM,,,,9.0,3,,0 days 00:01:17.810000,,
11,4,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,PER,,,,13.0,4,,0 days 00:01:17.871000,,
55,5,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,SAI,,,,16.0,5,,0 days 00:01:18.318000,,
10,6,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,GAS,,,,9.0,6,,0 days 00:01:18.429000,,
16,7,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,LEC,,,,12.0,7,,0 days 00:01:18.605000,,
22,8,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,TSU,,,,8.0,8,,0 days 00:01:18.644000,,
5,9,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,VET,,,,7.0,9,,0 days 00:01:18.681000,,
14,10,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,ALO,,,,11.0,10,,0 days 00:01:18.732000,,
7,11,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,RAI,,,,12.0,11,,0 days 00:01:18.841000,,
4,12,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,NOR,,,,7.0,12,,0 days 00:01:18.979000,,
99,13,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,GIO,,,,17.0,13,,0 days 00:01:19.227000,,
31,14,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,OCO,,,,9.0,14,,0 days 00:01:19.431000,,
3,15,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,RIC,,,,6.0,15,,0 days 00:01:19.521000,,
47,16,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,MSC,,,,10.0,16,,0 days 00:01:19.620000,,
18,17,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,STR,,,,7.0,17,,0 days 00:01:19.730000,,
6,18,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,LAT,,,,4.0,18,,0 days 00:01:20.820000,,
9,19,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,MAZ,,,,7.0,19,,0 days 00:01:21.581000,,
63,20,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,,RUS,,,,2.0,20,,0 days 00:02:07.220000,,
11,1,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,PER,,,,12.0,1,,0 days 00:01:17.024000,,
33,2,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,VER,,,,5.0,2,,0 days 00:01:17.217000,,
44,3,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,HAM,,,,12.0,3,,0 days 00:01:17.675000,,
77,4,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,BOT,,,,8.0,4,,0 days 00:01:17.708000,,
55,5,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,SAI,,,,13.0,5,,0 days 00:01:18.029000,,
22,6,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,TSU,,,,21.0,6,,0 days 00:01:18.037000,,
3,7,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,RIC,,,,12.0,7,,0 days 00:01:18.121000,,
10,8,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,GAS,,,,17.0,8,,0 days 00:01:18.202000,,
16,9,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,LEC,,,,6.0,9,,0 days 00:01:18.213000,,
4,10,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,NOR,,,,14.0,10,,0 days 00:01:18.312000,,
18,11,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,STR,,,,15.0,11,,0 days 00:01:18.352000,,
7,12,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,RAI,,,,19.0,12,,0 days 00:01:18.531000,,
99,13,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,GIO,,,,13.0,13,,0 days 00:01:18.556000,,
5,14,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,VET,,,,13.0,14,,0 days 00:01:18.614000,,
14,15,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,ALO,,,,10.0,15,,0 days 00:01:18.816000,,
31,16,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,OCO,,,,13.0,16,,0 days 00:01:18.999000,,
63,17,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,RUS,,,,15.0,17,,0 days 00:01:19.211000,,
47,18,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,MSC,,,,8.0,18,,0 days 00:01:19.238000,,
6,19,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,LAT,,,,8.0,19,,0 days 00:01:19.313000,,
9,20,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,,MAZ,,,,12.0,20,,0 days 00:01:20.479000,,
44,1,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,HAM,,,,28.0,1,,0 days 00:01:09.050000,,
33,2,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,VER,,,,10.0,2,,0 days 00:01:09.417000,,
11,3,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,PER,,,,14.0,3,,0 days 00:01:09.492000,,
77,4,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,BOT,,,,26.0,4,,0 days 00:01:09.567000,,
10,5,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,GAS,,,,31.0,5,,0 days 00:01:09.880000,,
55,6,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,SAI,,,,26.0,6,,0 days 00:01:10.124000,,
16,7,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,LEC,,,,27.0,7,,0 days 00:01:10.142000,,
31,8,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,OCO,,,,26.0,8,,0 days 00:01:10.145000,,
14,9,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,ALO,,,,15.0,9,,0 days 00:01:10.201000,,
18,10,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,STR,,,,21.0,10,,0 days 00:01:10.352000,,
22,11,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,TSU,,,,30.0,11,,0 days 00:01:10.374000,,
5,12,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,VET,,,,23.0,12,,0 days 00:01:10.413000,,
7,13,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,RAI,,,,23.0,13,,0 days 00:01:10.443000,,
99,14,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,GIO,,,,26.0,14,,0 days 00:01:10.587000,,
4,15,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,NOR,,,,20.0,15,,0 days 00:01:10.610000,,
47,16,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,MSC,,,,22.0,16,,0 days 00:01:10.885000,,
6,17,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,LAT,,,,19.0,17,,0 days 00:01:10.902000,,
63,18,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,RUS,,,,16.0,18,,0 days 00:01:10.938000,,
3,19,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,RIC,,,,18.0,19,,0 days 00:01:10.990000,,
9,20,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 1,,MAZ,,,,23.0,20,,0 days 00:01:11.342000,,
14,1,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,ALO,,,,13.0,1,,0 days 00:01:11.238000,,
33,2,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,VER,,,,3.0,2,,0 days 00:01:12.102000,,
77,3,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,BOT,,,,22.0,3,,0 days 00:01:12.355000,,
31,4,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,OCO,,,,12.0,4,,0 days 00:01:12.407000,,
44,5,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,HAM,,,,20.0,5,,0 days 00:01:12.741000,,
11,6,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,PER,,,,11.0,6,,0 days 00:01:12.903000,,
99,7,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,GIO,,,,20.0,7,,0 days 00:01:12.997000,,
55,8,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,SAI,,,,19.0,8,,0 days 00:01:13.078000,,
16,9,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,LEC,,,,21.0,9,,0 days 00:01:13.099000,,
7,10,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,RAI,,,,19.0,10,,0 days 00:01:13.355000,,
18,11,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,STR,,,,30.0,11,,0 days 00:01:13.426000,,
3,12,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,RIC,,,,15.0,12,,0 days 00:01:13.448000,,
4,13,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,NOR,,,,13.0,13,,0 days 00:01:13.581000,,
10,14,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,GAS,,,,13.0,14,,0 days 00:01:13.608000,,
63,15,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,RUS,,,,11.0,15,,0 days 00:01:13.615000,,
22,16,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,TSU,,,,4.0,16,,0 days 00:01:13.726000,,
5,17,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,VET,,,,31.0,17,,0 days 00:01:13.747000,,
6,18,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,LAT,,,,14.0,18,,0 days 00:01:14.025000,,
47,19,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,MSC,,,,30.0,19,,0 days 00:01:14.066000,,
9,20,,,,,,,,,2021,São Paulo Grand Prix,19,Practice 2,,MAZ,,,,20.0,20,,0 days 00:01:14.909000,,
33,1,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,VER,,,,14.0,1,,0 days 00:01:23.723000,,
10,2,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,GAS,,,,25.0,2,,0 days 00:01:24.160000,,
77,3,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,BOT,,,,13.0,3,,0 days 00:01:24.194000,,
44,4,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,HAM,,,,12.0,4,,0 days 00:01:24.509000,,
22,5,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,TSU,,,,15.0,5,,0 days 00:01:24.648000,,
55,6,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,SAI,,,,26.0,6,,0 days 00:01:24.713000,,
16,7,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,LEC,,,,27.0,7,,0 days 00:01:24.790000,,
11,8,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,PER,,,,18.0,8,,0 days 00:01:24.915000,,
31,9,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,OCO,,,,19.0,9,,0 days 00:01:24.972000,,
4,10,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,NOR,,,,6.0,10,,0 days 00:01:25.215000,,
3,11,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,RIC,,,,12.0,11,,0 days 00:01:25.291000,,
5,12,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,VET,,,,13.0,12,,0 days 00:01:25.328000,,
6,13,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,LAT,,,,13.0,13,,0 days 00:01:25.688000,,
99,14,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,GIO,,,,13.0,14,,0 days 00:01:25.757000,,
7,15,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,RAI,,,,14.0,15,,0 days 00:01:25.828000,,
63,16,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,RUS,,,,17.0,16,,0 days 00:01:25.871000,,
14,17,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,ALO,,,,15.0,17,,0 days 00:01:25.905000,,
47,18,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,MSC,,,,12.0,18,,0 days 00:01:26.699000,,
18,19,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,STR,,,,7.0,19,,0 days 00:01:26.712000,,
9,20,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,,MAZ,,,,15.0,20,,0 days 00:01:27.500000,,
77,1,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,BOT,,,,13.0,1,,0 days 00:01:23.148000,,
10,2,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,GAS,,,,12.0,2,,0 days 00:01:23.357000,,
33,3,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,VER,,,,12.0,3,,0 days 00:01:23.498000,,
44,4,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,HAM,,,,10.0,4,,0 days 00:01:23.570000,,
4,5,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,NOR,,,,10.0,5,,0 days 00:01:23.632000,,
18,6,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,STR,,,,10.0,6,,0 days 00:01:23.705000,,
22,7,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,TSU,,,,10.0,7,,0 days 00:01:23.735000,,
11,8,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,PER,,,,11.0,8,,0 days 00:01:23.787000,,
5,9,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,VET,,,,10.0,9,,0 days 00:01:24.020000,,
55,10,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,SAI,,,,11.0,10,,0 days 00:01:24.033000,,
31,11,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,OCO,,,,9.0,11,,0 days 00:01:24.041000,,
14,12,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,ALO,,,,7.0,12,,0 days 00:01:24.056000,,
16,13,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,LEC,,,,10.0,13,,0 days 00:01:24.095000,,
3,14,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,RIC,,,,10.0,14,,0 days 00:01:24.135000,,
7,15,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,RAI,,,,16.0,15,,0 days 00:01:24.631000,,
63,16,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,RUS,,,,11.0,16,,0 days 00:01:24.954000,,
99,17,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,GIO,,,,13.0,17,,0 days 00:01:25.072000,,
6,18,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,LAT,,,,8.0,18,,0 days 00:01:25.209000,,
47,19,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,,MSC,,,,11.0,19,,0 days 00:01:25.575000,,
77,1,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,,BOT,,,,15.0,1,,0 days 00:01:22.310000,,
44,2,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,,HAM,,,,11.0,2,,0 days 00:01:22.388000,,
33,3,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,,VER,,,,9.0,3,,0 days 00:01:22.651000,,
10,4,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,,GAS,,,,9.0,4,,0 days 00:01:22.721000,,
11,5,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,,PER,,,,9.0,5,,0 days 00:01:22.846000,,
55,6,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,,SAI,,,,13.0,6,,0 days 00:01:23.048000,,
14,7,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,,ALO,,,,9.0,7,,0 days 00:01:23.186000,,
31,8,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,,OCO,,,,17.0,8,,0 days 00:01:23.209000,,
16,9,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,,LEC,,,,8.0,9,,0 days 00:01:23.276000,,
