number,position,Q1,Q2,Q3,positionText,points,grid,laps,status,year,gpName,gpNumber,sessionName,driverId,code,DriverNationality,constructorId,constructorNationality,fastestLapNumber,fastestLapRank,fastestLapAvgSpeed,fastestLapTime,totalTime,TimeInterval
5,10,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,vettel,VET,German,aston_martin,British,15.0,10,,0 days 00:01:19.858000,,
22,11,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,tsunoda,TSU,Japanese,alphatauri,Italian,11.0,11,,0 days 00:01:20.011000,,
7,12,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,raikkonen,RAI,Finnish,alfa,Swiss,11.0,12,,0 days 00:01:20.026000,,
18,13,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,stroll,STR,Canadian,aston_martin,British,18.0,13,,0 days 00:01:20.030000,,
3,14,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,ricciardo,RIC,Australian,mclaren,British,16.0,14,,0 days 00:01:20.273000,,
4,15,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,norris,NOR,British,mclaren,British,13.0,15,,0 days 00:01:20.301000,,
99,16,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,giovinazzi,GIO,Italian,alfa,Swiss,20.0,16,,0 days 00:01:20.344000,,
63,17,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,russell,RUS,British,williams,British,9.0,17,,0 days 00:01:20.517000,,
6,18,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,latifi,LAT,Canadian,williams,British,10.0,18,,0 days 00:01:21.580000,,
47,19,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,mick_schumacher,MSC,German,haas,American,12.0,19,,0 days 00:01:22.144000,,
9,20,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 1,mazepin,MAZ,Russian,haas,American,9.0,20,,0 days 00:01:22.819000,,
33,1,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,max_verstappen,VER,Dutch,red_bull,Austrian,10.0,1,,0 days 00:01:17.301000,,
77,2,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,bottas,BOT,Finnish,mercedes,German,17.0,2,,0 days 00:01:17.725000,,
44,3,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,hamilton,HAM,British,mercedes,German,9.0,3,,0 days 00:01:17.810000,,
11,4,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,perez,PER,Mexican,red_bull,Austrian,13.0,4,,0 days 00:01:17.871000,,
55,5,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,sainz,SAI,Spanish,ferrari,Italian,16.0,5,,0 days 00:01:18.318000,,
10,6,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,gasly,GAS,French,alphatauri,Italian,9.0,6,,0 days 00:01:18.429000,,
16,7,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,leclerc,LEC,Monegasque,ferrari,Italian,12.0,7,,0 days 00:01:18.605000,,
22,8,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,tsunoda,TSU,Japanese,alphatauri,Italian,8.0,8,,0 days 00:01:18.644000,,
5,9,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,vettel,VET,German,aston_martin,British,7.0,9,,0 days 00:01:18.681000,,
14,10,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,alonso,ALO,Spanish,alpine,French,11.0,10,,0 days 00:01:18.732000,,
7,11,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,raikkonen,RAI,Finnish,alfa,Swiss,12.0,11,,0 days 00:01:18.841000,,
4,12,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,norris,NOR,British,mclaren,British,7.0,12,,0 days 00:01:18.979000,,
99,13,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,giovinazzi,GIO,Italian,alfa,Swiss,17.0,13,,0 days 00:01:19.227000,,
31,14,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,ocon,OCO,French,alpine,French,9.0,14,,0 days 00:01:19.431000,,
3,15,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,ricciardo,RIC,Australian,mclaren,British,6.0,15,,0 days 00:01:19.521000,,
47,16,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,mick_schumacher,MSC,German,haas,American,10.0,16,,0 days 00:01:19.620000,,
18,17,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,stroll,STR,Canadian,aston_martin,British,7.0,17,,0 days 00:01:19.730000,,
6,18,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,latifi,LAT,Canadian,williams,British,4.0,18,,0 days 00:01:20.820000,,
9,19,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,mazepin,MAZ,Russian,haas,American,7.0,19,,0 days 00:01:21.581000,,
63,20,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 2,russell,RUS,British,williams,British,2.0,20,,0 days 00:02:07.220000,,
11,1,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,perez,PER,Mexican,red_bull,Austrian,12.0,1,,0 days 00:01:17.024000,,
33,2,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,max_verstappen,VER,Dutch,red_bull,Austrian,5.0,2,,0 days 00:01:17.217000,,
44,3,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,hamilton,HAM,British,mercedes,German,12.0,3,,0 days 00:01:17.675000,,
77,4,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,bottas,BOT,Finnish,mercedes,German,8.0,4,,0 days 00:01:17.708000,,
55,5,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,sainz,SAI,Spanish,ferrari,Italian,13.0,5,,0 days 00:01:18.029000,,
22,6,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,tsunoda,TSU,Japanese,alphatauri,Italian,21.0,6,,0 days 00:01:18.037000,,
3,7,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,ricciardo,RIC,Australian,mclaren,British,12.0,7,,0 days 00:01:18.121000,,
10,8,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,gasly,GAS,French,alphatauri,Italian,17.0,8,,0 days 00:01:18.202000,,
16,9,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,leclerc,LEC,Monegasque,ferrari,Italian,6.0,9,,0 days 00:01:18.213000,,
4,10,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,norris,NOR,British,mclaren,British,14.0,10,,0 days 00:01:18.312000,,
18,11,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,stroll,STR,Canadian,aston_martin,British,15.0,11,,0 days 00:01:18.352000,,
7,12,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,raikkonen,RAI,Finnish,alfa,Swiss,19.0,12,,0 days 00:01:18.531000,,
99,13,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,giovinazzi,GIO,Italian,alfa,Swiss,13.0,13,,0 days 00:01:18.556000,,
5,14,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,vettel,VET,German,aston_martin,British,13.0,14,,0 days 00:01:18.614000,,
14,15,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,alonso,ALO,Spanish,alpine,French,10.0,15,,0 days 00:01:18.816000,,
31,16,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,ocon,OCO,French,alpine,French,13.0,16,,0 days 00:01:18.999000,,
63,17,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,russell,RUS,British,williams,British,15.0,17,,0 days 00:01:19.211000,,
47,18,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,mick_schumacher,MSC,German,haas,American,8.0,18,,0 days 00:01:19.238000,,
6,19,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,latifi,LAT,Canadian,williams,British,8.0,19,,0 days 00:01:19.313000,,
9,20,,,,,,,,,2021,Mexico City Grand Prix,18,Practice 3,mazepin,MAZ,Russian,haas,American,12.0,20,,0 days 00:01:20.479000,,
77,1,1:16.727,1:16.864,1:15.875,,,,,,2021,Mexico City Grand Prix,18,Qualifying,bottas,BOT,Finnish,mercedes,German,,,,1:15.875,,
44,2,1:17.207,1:16.474,1:16.020,,,,,,2021,Mexico City Grand Prix,18,Qualifying,hamilton,HAM,British,mercedes,German,,,,1:16.020,,
33,3,1:16.788,1:16.483,1:16.225,,,,,,2021,Mexico City Grand Prix,18,Qualifying,max_verstappen,VER,Dutch,red_bull,Austrian,,,,1:16.225,,
11,4,1:17.003,1:17.055,1:16.342,,,,,,2021,Mexico City Grand Prix,18,Qualifying,perez,PER,Mexican,red_bull,Austrian,,,,1:16.342,,
10,5,1:16.908,1:16.955,1:16.456,,,,,,2021,Mexico City Grand Prix,18,Qualifying,gasly,GAS,French,alphatauri,Italian,,,,1:16.456,,
55,6,1:17.517,1:17.248,1:16.761,,,,,,2021,Mexico City Grand Prix,18,Qualifying,sainz,SAI,Spanish,ferrari,Italian,,,,1:16.761,,
3,7,1:17.719,1:17.092,1:16.763,,,,,,2021,Mexico City Grand Prix,18,Qualifying,ricciardo,RIC,Australian,mclaren,British,,,,1:16.763,,
16,8,1:16.748,1:17.034,1:16.837,,,,,,2021,Mexico City Grand Prix,18,Qualifying,leclerc,LEC,Monegasque,ferrari,Italian,,,,1:16.837,,
22,9,1:17.330,1:16.701,1:17.158,,,,,,2021,Mexico City Grand Prix,18,Qualifying,tsunoda,TSU,Japanese,alphatauri,Italian,,,,1:17.158,,
4,10,1:17.569,1:17.473,1:36.830,,,,,,2021,Mexico City Grand Prix,18,Qualifying,norris,NOR,British,mclaren,British,,,,1:36.830,,
5,11,1:17.502,1:17.746,,,,,,,2021,Mexico City Grand Prix,18,Qualifying,vettel,VET,German,aston_martin,British,,,,1:17.746,,
7,12,1:17.606,1:17.958,,,,,,,2021,Mexico City Grand Prix,18,Qualifying,raikkonen,RAI,Finnish,alfa,Swiss,,,,1:17.958,,
63,13,1:17.958,1:18.172,,,,,,,2021,Mexico City Grand Prix,18,Qualifying,russell,RUS,British,williams,British,,,,1:18.172,,
99,14,1:17.897,1:18.290,,,,,,,2021,Mexico City Grand Prix,18,Qualifying,giovinazzi,GIO,Italian,alfa,Swiss,,,,1:18.290,,
31,15,1:18.126,1:18.405,,,,,,,2021,Mexico City Grand Prix,18,Qualifying,ocon,OCO,French,alpine,French,,,,1:18.405,,
14,16,1:18.452,,,,,,,,2021,Mexico City Grand Prix,18,Qualifying,alonso,ALO,Spanish,alpine,French,,,,1:18.452,,
6,17,1:18.756,,,,,,,,2021,Mexico City Grand Prix,18,Qualifying,latifi,LAT,Canadian,williams,British,,,,1:18.756,,
47,18,1:18.858,,,,,,,,2021,Mexico City Grand Prix,18,Qualifying,mick_schumacher,MSC,German,haas,American,,,,1:18.858,,
9,19,1:19.303,,,,,,,,2021,Mexico City Grand Prix,18,Qualifying,mazepin,MAZ,Russian,haas,American,,,,1:19.303,,
18,20,1:20.873,,,,,,,,2021,Mexico City Grand Prix,18,Qualifying,stroll,STR,Canadian,aston_martin,British,,,,1:20.873,,
33,1,,,,1,25,3,71,Finished,2021,Mexico City Grand Prix,18,Race,max_verstappen,VER,Dutch,red_bull,Austrian,52,2,196.134,1:18.999,5919086,1:38:39.086
44,2,,,,2,18,2,71,Finished,2021,Mexico City Grand Prix,18,Race,hamilton,HAM,British,mercedes,German,66,4,194.116,1:19.820,5935641,+16.555
11,3,,,,3,15,4,71,Finished,2021,Mexico City Grand Prix,18,Race,perez,PER,Mexican,red_bull,Austrian,49,3,194.976,1:19.468,5936838,+17.752
10,4,,,,4,12,5,71,Finished,2021,Mexico City Grand Prix,18,Race,gasly,GAS,French,alphatauri,Italian,66,7,192.453,1:20.510,5982931,+1:03.845
16,5,,,,5,10,8,71,Finished,2021,Mexico City Grand Prix,18,Race,leclerc,LEC,Monegasque,ferrari,Italian,63,9,192.083,1:20.665,6000123,+1:21.037
55,6,,,,6,8,6,70,+1 Lap,2021,Mexico City Grand Prix,18,Race,sainz,SAI,Spanish,ferrari,Italian,63,5,193.484,1:20.081,,
5,7,,,,7,6,9,70,+1 Lap,2021,Mexico City Grand Prix,18,Race,vettel,VET,German,aston_martin,British,70,6,192.572,1:20.460,,
7,8,,,,8,4,10,70,+1 Lap,2021,Mexico City Grand Prix,18,Race,raikkonen,RAI,Finnish,alfa,Swiss,63,11,191.969,1:20.713,,
14,9,,,,9,2,12,70,+1 Lap,2021,Mexico City Grand Prix,18,Race,alonso,ALO,Spanish,alpine,French,54,10,191.973,1:20.711,,
4,10,,,,10,1,18,70,+1 Lap,2021,Mexico City Grand Prix,18,Race,norris,NOR,British,mclaren,British,67,8,192.197,1:20.617,,
99,11,,,,11,0,11,70,+1 Lap,2021,Mexico City Grand Prix,18,Race,giovinazzi,GIO,Italian,alfa,Swiss,68,16,190.061,1:21.523,,
3,12,,,,12,0,7,70,+1 Lap,2021,Mexico City Grand Prix,18,Race,ricciardo,RIC,Australian,mclaren,British,40,13,191.126,1:21.069,,
31,13,,,,13,0,19,70,+1 Lap,2021,Mexico City Grand Prix,18,Race,ocon,OCO,French,alpine,French,67,14,190.470,1:21.348,,
18,14,,,,14,0,20,69,+2 Laps,2021,Mexico City Grand Prix,18,Race,stroll,STR,Canadian,aston_martin,British,61,12,191.454,1:20.930,,
77,15,,,,15,0,1,69,+2 Laps,2021,Mexico City Grand Prix,18,Race,bottas,BOT,Finnish,mercedes,German,69,1,199.223,1:17.774,,
63,16,,,,16,0,16,69,+2 Laps,2021,Mexico City Grand Prix,18,Race,russell,RUS,British,williams,British,61,18,188.919,1:22.016,,
6,17,,,,17,0,13,69,+2 Laps,2021,Mexico City Grand Prix,18,Race,latifi,LAT,Canadian,williams,British,66,17,190.008,1:21.546,,
9,18,,,,18,0,15,68,+3 Laps,2021,Mexico City Grand Prix,18,Race,mazepin,MAZ,Russian,haas,American,61,15,190.344,1:21.402,,
47,19,,,,R,0,14,0,Collision,2021,Mexico City Grand Prix,18,Race,mick_schumacher,MSC,German,haas,American,,,,,,
22,20,,,,R,0,17,0,Collision,2021,Mexico City Grand Prix,18,Race,tsunoda,TSU,Japanese,alphatauri,Italian,,,,,,
33,1,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,max_verstappen,VER,Dutch,red_bull,Austrian,14.0,1,,0 days 00:01:23.723000,,
10,2,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,gasly,GAS,French,alphatauri,Italian,25.0,2,,0 days 00:01:24.160000,,
77,3,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,bottas,BOT,Finnish,mercedes,German,13.0,3,,0 days 00:01:24.194000,,
44,4,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,hamilton,HAM,British,mercedes,German,12.0,4,,0 days 00:01:24.509000,,
22,5,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,tsunoda,TSU,Japanese,alphatauri,Italian,15.0,5,,0 days 00:01:24.648000,,
55,6,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,sainz,SAI,Spanish,ferrari,Italian,26.0,6,,0 days 00:01:24.713000,,
16,7,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,leclerc,LEC,Monegasque,ferrari,Italian,27.0,7,,0 days 00:01:24.790000,,
11,8,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,perez,PER,Mexican,red_bull,Austrian,18.0,8,,0 days 00:01:24.915000,,
31,9,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,ocon,OCO,French,alpine,French,19.0,9,,0 days 00:01:24.972000,,
4,10,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,norris,NOR,British,mclaren,British,6.0,10,,0 days 00:01:25.215000,,
3,11,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,ricciardo,RIC,Australian,mclaren,British,12.0,11,,0 days 00:01:25.291000,,
5,12,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,vettel,VET,German,aston_martin,British,13.0,12,,0 days 00:01:25.328000,,
6,13,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,latifi,LAT,Canadian,williams,British,13.0,13,,0 days 00:01:25.688000,,
99,14,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,giovinazzi,GIO,Italian,alfa,Swiss,13.0,14,,0 days 00:01:25.757000,,
7,15,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,raikkonen,RAI,Finnish,alfa,Swiss,14.0,15,,0 days 00:01:25.828000,,
63,16,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,russell,RUS,British,williams,British,17.0,16,,0 days 00:01:25.871000,,
14,17,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,alonso,ALO,Spanish,alpine,French,15.0,17,,0 days 00:01:25.905000,,
47,18,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,mick_schumacher,MSC,German,haas,American,12.0,18,,0 days 00:01:26.699000,,
18,19,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,stroll,STR,Canadian,aston_martin,British,7.0,19,,0 days 00:01:26.712000,,
9,20,,,,,,,,,2021,Qatar Grand Prix,20,Practice 1,mazepin,MAZ,Russian,haas,American,15.0,20,,0 days 00:01:27.500000,,
77,1,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,bottas,BOT,Finnish,mercedes,German,13.0,1,,0 days 00:01:23.148000,,
10,2,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,gasly,GAS,French,alphatauri,Italian,12.0,2,,0 days 00:01:23.357000,,
33,3,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,max_verstappen,VER,Dutch,red_bull,Austrian,12.0,3,,0 days 00:01:23.498000,,
44,4,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,hamilton,HAM,British,mercedes,German,10.0,4,,0 days 00:01:23.570000,,
4,5,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,norris,NOR,British,mclaren,British,10.0,5,,0 days 00:01:23.632000,,
18,6,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,stroll,STR,Canadian,aston_martin,British,10.0,6,,0 days 00:01:23.705000,,
22,7,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,tsunoda,TSU,Japanese,alphatauri,Italian,10.0,7,,0 days 00:01:23.735000,,
11,8,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,perez,PER,Mexican,red_bull,Austrian,11.0,8,,0 days 00:01:23.787000,,
5,9,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,vettel,VET,German,aston_martin,British,10.0,9,,0 days 00:01:24.020000,,
55,10,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,sainz,SAI,Spanish,ferrari,Italian,11.0,10,,0 days 00:01:24.033000,,
31,11,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,ocon,OCO,French,alpine,French,9.0,11,,0 days 00:01:24.041000,,
14,12,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,alonso,ALO,Spanish,alpine,French,7.0,12,,0 days 00:01:24.056000,,
16,13,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,leclerc,LEC,Monegasque,ferrari,Italian,10.0,13,,0 days 00:01:24.095000,,
3,14,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,ricciardo,RIC,Australian,mclaren,British,10.0,14,,0 days 00:01:24.135000,,
7,15,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,raikkonen,RAI,Finnish,alfa,Swiss,16.0,15,,0 days 00:01:24.631000,,
63,16,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,russell,RUS,British,williams,British,11.0,16,,0 days 00:01:24.954000,,
99,17,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,giovinazzi,GIO,Italian,alfa,Swiss,13.0,17,,0 days 00:01:25.072000,,
6,18,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,latifi,LAT,Canadian,williams,British,8.0,18,,0 days 00:01:25.209000,,
47,19,,,,,,,,,2021,Qatar Grand Prix,20,Practice 2,mick_schumacher,MSC,German,haas,American,11.0,19,,0 days 00:01:25.575000,,
77,1,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,bottas,BOT,Finnish,mercedes,German,15.0,1,,0 days 00:01:22.310000,,
44,2,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,hamilton,HAM,British,mercedes,German,11.0,2,,0 days 00:01:22.388000,,
33,3,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,max_verstappen,VER,Dutch,red_bull,Austrian,9.0,3,,0 days 00:01:22.651000,,
10,4,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,gasly,GAS,French,alphatauri,Italian,9.0,4,,0 days 00:01:22.721000,,
11,5,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,perez,PER,Mexican,red_bull,Austrian,9.0,5,,0 days 00:01:22.846000,,
55,6,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,sainz,SAI,Spanish,ferrari,Italian,13.0,6,,0 days 00:01:23.048000,,
14,7,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,alonso,ALO,Spanish,alpine,French,9.0,7,,0 days 00:01:23.186000,,
31,8,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,ocon,OCO,French,alpine,French,17.0,8,,0 days 00:01:23.209000,,
16,9,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,leclerc,LEC,Monegasque,ferrari,Italian,8.0,9,,0 days 00:01:23.276000,,
22,10,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,tsunoda,TSU,Japanese,alphatauri,Italian,8.0,10,,0 days 00:01:23.567000,,
3,11,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,ricciardo,RIC,Australian,mclaren,British,9.0,11,,0 days 00:01:23.711000,,
5,12,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,vettel,VET,German,aston_martin,British,13.0,12,,0 days 00:01:23.884000,,
4,13,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,norris,NOR,British,mclaren,British,13.0,13,,0 days 00:01:23.895000,,
63,14,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,russell,RUS,British,williams,British,15.0,14,,0 days 00:01:23.923000,,
18,15,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,stroll,STR,Canadian,aston_martin,British,15.0,15,,0 days 00:01:24.154000,,
7,16,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,raikkonen,RAI,Finnish,alfa,Swiss,16.0,16,,0 days 00:01:24.246000,,
99,17,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,giovinazzi,GIO,Italian,alfa,Swiss,17.0,17,,0 days 00:01:24.288000,,
6,18,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,latifi,LAT,Canadian,williams,British,6.0,18,,0 days 00:01:24.499000,,
47,19,,,,,,,,,2021,Qatar Grand Prix,20,Practice 3,mick_schumacher,MSC,German,haas,American,17.0,19,,0 days 00:01:24.680000,,
44,1,1:21.901,1:21.682,1:20.827,,,,,,2021,Qatar Grand Prix,20,Qualifying,hamilton,HAM,British,mercedes,German,,,,1:20.827,,
33,2,1:21.996,1:21.984,1:21.282,,,,,,2021,Qatar Grand Prix,20,Qualifying,max_verstappen,VER,Dutch,red_bull,Austrian,,,,1:21.282,,
77,3,1:22.016,1:21.991,1:21.478,,,,,,2021,Qatar Grand Prix,20,Qualifying,bottas,BOT,Finnish,mercedes,German,,,,1:21.478,,
10,4,1:22.535,1:21.728,1:21.640,,,,,,2021,Qatar Grand Prix,20,Qualifying,gasly,GAS,French,alphatauri,Italian,,,,1:21.640,,
14,5,1:22.422,1:21.894,1:21.670,,,,,,2021,Qatar Grand Prix,20,Qualifying,alonso,ALO,Spanish,alpine,French,,,,1:21.670,,
4,6,1:22.839,1:22.216,1:21.731,,,,,,2021,Qatar Grand Prix,20,Qualifying,norris,NOR,British,mclaren,British,,,,1:21.731,,
55,7,1:22.304,1:22.241,1:21.840,,,,,,2021,Qatar Grand Prix,20,Qualifying,sainz,SAI,Spanish,ferrari,Italian,,,,1:21.840,,
22,8,1:22.458,1:22.058,1:21.881,,,,,,2021,Qatar Grand Prix,20,Qualifying,tsunoda,TSU,Japanese,alphatauri,Italian,,,,1:21.881,,
31,9,1:22.565,1:22.012,1:22.028,,,,,,2021,Qatar Grand Prix,20,Qualifying,ocon,OCO,French,alpine,French,,,,1:22.028,,
5,10,1:22.549,1:22.146,1:22.785,,,,,,2021,Qatar Grand Prix,20,Qualifying,vettel,VET,German,aston_martin,British,,,,1:22.785,,
11,11,1:22.398,1:22.346,,,,,,,2021,Qatar Grand Prix,20,Qualifying,perez,PER,Mexican,red_bull,Austrian,,,,1:22.346,,
18,12,1:22.551,1:22.460,,,,,,,2021,Qatar Grand Prix,20,Qualifying,stroll,STR,Canadian,aston_martin,British,,,,1:22.460,,
16,13,1:22.742,1:22.463,,,,,,,2021,Qatar Grand Prix,20,Qualifying,leclerc,LEC,Monegasque,ferrari,Italian,,,,1:22.463,,
3,14,1:22.688,1:22.597,,,,,,,2021,Qatar Grand Prix,20,Qualifying,ricciardo,RIC,Australian,mclaren,British,,,,1:22.597,,
63,15,1:22.863,1:22.756,,,,,,,2021,Qatar Grand Prix,20,Qualifying,russell,RUS,British,williams,British,,,,1:22.756,,
7,16,1:23.156,,,,,,,,2021,Qatar Grand Prix,20,Qualifying,raikkonen,RAI,Finnish,alfa,Swiss,,,,1:23.156,,
6,17,1:23.213,,,,,,,,2021,Qatar Grand Prix,20,Qualifying,latifi,LAT,Canadian,williams,British,,,,1:23.213,,
99,18,1:23.262,,,,,,,,2021,Qatar Grand Prix,20,Qualifying,giovinazzi,GIO,Italian,alfa,Swiss,,,,1:23.262,,
47,19,1:23.407,,,,,,,,2021,Qatar Grand Prix,20,Qualifying,mick_schumacher,MSC,German,haas,American,,,,1:23.407,,
9,20,1:25.859,,,,,,,,2021,Qatar Grand Prix,20,Qualifying,mazepin,MAZ,Russian,haas,American,,,,1:25.859,,
44,1,,,,1,25,1,57,Finished,2021,Qatar Grand Prix,20,Race,hamilton,HAM,British,mercedes,German,50,2,227.633,1:25.084,5068471,1:24:28.471
33,2,,,,2,19,7,57,Finished,2021,Qatar Grand Prix,20,Race,max_verstappen,VER,Dutch,red_bull,Austrian,57,1,232.799,1:23.196,5094214,+25.743
14,3,,,,3,15,3,57,Finished,2021,Qatar Grand Prix,20,Race,alonso,ALO,Spanish,alpine,French,48,10,223.437,1:26.682,5127928,+59.457
11,4,,,,4,12,11,57,Finished,2021,Qatar Grand Prix,20,Race,perez,PER,Mexican,red_bull,Austrian,49,3,226.227,1:25.613,5130777,+1:02.306
31,5,,,,5,10,9,57,Finished,2021,Qatar Grand Prix,20,Race,ocon,OCO,French,alpine,French,46,13,222.464,1:27.061,5149041,+1:20.570
18,6,,,,6,8,12,57,Finished,2021,Qatar Grand Prix,20,Race,stroll,STR,Canadian,aston_martin,British,44,17,221.713,1:27.356,5149745,+1:21.274
55,7,,,,7,6,5,57,Finished,2021,Qatar Grand Prix,20,Race,sainz,SAI,Spanish,ferrari,Italian,46,9,223.726,1:26.570,5150382,+1:21.911
16,8,,,,8,4,13,57,Finished,2021,Qatar Grand Prix,20,Race,leclerc,LEC,Monegasque,ferrari,Italian,46,8,223.765,1:26.555,5151597,+1:23.126
4,9,,,,9,2,4,56,+1 Lap,2021,Qatar Grand Prix,20,Race,norris,NOR,British,mclaren,British,51,4,225.876,1:25.746,,
5,10,,,,10,1,10,56,+1 Lap,2021,Qatar Grand Prix,20,Race,vettel,VET,German,aston_martin,British,53,7,224.078,1:26.434,,
10,11,,,,11,0,2,56,+1 Lap,2021,Qatar Grand Prix,20,Race,gasly,GAS,French,alphatauri,Italian,46,11,222.572,1:27.019,,
